Id,Nom,Description
410,Pseudopode," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 4 (1d6 + 1) dégâts contondants + 7 (2d6) dégâts d'acide, et si la cible porte une armure métallique non magique, cette armure est en partie corrodée et subit une pénalité permanente et cumulable de -1 à la CA qu'elle confère. L'armure est détruite si les pénalités réduisent la CA de l'armure à 10."
411,Bec," <em>Attaque au corps à corps avec une arme</em> : +2 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 2 (1d4) dégâts perforants."
412,Attaques multiples, Le vautour réalise deux attaques : une avec son bec et une avec ses serres.
412,Bec," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (2d4 + 2) dégâts perforants."
412,Serres," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 9 (2d6 + 2) dégâts tranchants."
413,Attaques multiples, Le vers effectue deux attaques : une de morsure et une avec son dard.
413,Morsure," <em>Attaque au corps à corps avec une arme</em> : +14 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 22 (3d8 + 9) dégâts perforants. Si la cible est une créature de taille G ou inférieure, elle doit réussir un jet de sauvegarde de Dextérité DD 19 ou être engloutie par le vers. Une créature engloutie est aveuglée et entravée, a un abri total contre les attaques et les autres effets provenant de l'extérieur du vers, et elle subit 21 (6d6) dégâts d'acide au début de chacun des tours du vers. Si le vers subit 30 points de dégâts ou plus en un tour de la part de la créature qu'il a ingurgitée, le vers doit réussir un jet de sauvegarde de Constitution DD 21 à la fin de ce tour ou régurgiter toutes les créatures qu'il a avalées, qui tombent alors par terre dans un rayon de 3 mètres autour du vers. Si le vers meurt, une créature engloutie n'est plus entravée par le vers et peut s'échapper de son cadavre en utilisant 6 mètres de déplacement, s'extirpant ainsi en rampant sur le sol."
413,Dard," <em>Attaque au corps à corps avec une arme</em> : +14 au toucher, allonge 3 m, une créature. <em>Touché</em>&nbsp;: 19 (3d6 + 9) dégâts perforants, et la cible doit effectuer un jet de sauvegarde de Constitution DD 19, subissant 42 (12d6) dégâts de poison en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
414,Attaques multiples," Le vétéran effectue deux attaques à l'épée longue. S'il a dégainé son épée courte, il peut également effectuer une attaque avec cette dernière."
414,Épée longue," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (1d8 + 3) dégâts tranchants, ou 8 (1d10 + 3) dégâts tranchants si utilisée à deux mains."
414,Épée courte," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts perforants."
414,Arbalète lourde," <em>Attaque à distance avec une arme</em> : +3 au toucher, portée 30/120 m, une cible. <em>Touché</em>&nbsp;: 6 (1d10 + 1) dégâts perforants."
415,Attaques multiples, Le vrock effectue deux attaques : une avec son bec et une avec ses serres.
415,Bec," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 10 (2d6 + 3) dégâts perforants"
415,Serres," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 14 (2d10 + 3) dégâts tranchants."
415,Spores (Recharge 6)," Un nuage de spores toxiques se répand du vrock dans un rayon de 4,50 mètres. Les spores contournent les angles de murs. Chaque créature qui se trouve dans la zone d'effet doit réussir un jet de sauvegarde de Constitution DD 14 ou être empoisonnée. Tant qu'elle est empoisonnée de la sorte, la cible subit 5 (1d10) dégâts de poison au début de chacun de ses tours. Une cible peut retenter un jet de sauvegarde à la fin de chacun de ses tours, mettant ainsi fin à son empoisonnement en cas de réussite. Vider une fiole d'eau bénite sur la cible met également fin à cet effet d'empoisonnement."
415,Cri étourdissant (1/jour)," Le vrock émet un cri horrible. Chaque créature dans un rayon de 6 mètres autour du vrock, qui peut l'entendre et n'est pas un démon, doit réussir un jet de sauvegarde de Constitution DD 14 ou être étourdie jusqu'à la fin du prochain tour du vrock."
416,Attaques multiples," La wiverne effectue deux attaques : une de morsure et une avec son dard. Lorsqu'elle vole, elle peut utiliser ses griffes à la place d'une des attaques."
416,Dard," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts perforants. La cible doit réussir un jet de sauvegarde de Constitution DD 15, subissant 24 (7d6) dégâts de poison en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
416,Griffes," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 13 (2d8 + 4) dégâts tranchants."
416,Morsure," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 3 m, une créature. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts perforants."
417,Morsure," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 10 (2d6 + 3) dégâts perforants. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 13 ou tomber à terre."
418,Attaques multiples, Le xorn effectue trois attaques avec ses griffes et une attaque de morsure.
418,Griffes," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts tranchants."
418,Morsure," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 13 (3d6 + 3) dégâts perforants."
419,Attaques multiples, Le yéti peut utiliser son Regard givrant et effectuer deux attaques avec ses griffes.
419,Griffes," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (1d6 + 4) dégâts tranchants + 3 (1d6) dégâts de froid."
419,Regard glaçant," Le yéti prend pour cible une créature qu'il peut voir et qui se trouve à 9 mètres ou moins de lui. Si la cible peut voir le yéti, elle doit réussir un jet de sauvegarde de Constitution DD 13 ou subir 10 (3d6) dégâts de froid et être paralysée pendant 1 minute, à moins d'être immunisée aux dégâts de froid. La cible peut relancer le jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite. Si le jet de sauvegarde est réussi, ou si l'effet se termine, la cible est dès lors immunisée au Regard givrant de tous les yétis (mais pas des abominables yétis) pendant 1 heure."
420,Attaques multiples, Le yéti peut utiliser son Regard givrant et effectuer deux attaques avec ses griffes.
420,Griffes," <em>Attaque au corps à corps avec une arme</em> : +11 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 14 (2d6 + 7) dégâts tranchants + 7 (2d6) dégâts de froid."
420,Regard glaçant," Le yéti prend pour cible une créature qu'il peut voir et qui se trouve à 9 mètres ou moins de lui. Si la cible peut voir le yéti, elle doit réussir un jet de sauvegarde de Constitution DD 18 ou subir 21 (6d6) dégâts de froid et être paralysée pendant 1 minute, à moins d'être immunisée aux dégâts de froid. La cible peut relancer le jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite. Si le jet de sauvegarde est réussi, ou si l'effet se termine, la cible devient immunisée au Regard givrant de ce yéti pendant 1 heure."
420,Souffle de froid (Recharge 6)," Le yéti exhale de l'air glacial dans un cône de 9 mètres. Chaque créature présente dans la zone doit effectuer un jet de sauvegarde de Constitution DD 18, subissant 45 (10d8) dégâts de froid en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
421,Attaques multiples, Le yochlol effectue deux attaques au corps à corps.
421,Coup (Morsure sous forme d'araignée)," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m (3 m sous forme de démon), une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts contondants (perforants sous forme d'araignée) + 21 (6d6) dégâts de poison."
421,Forme brumeuse," Le yochlol se transforme en un nuage de brume toxique, ou reprend sa forme véritable. L'équipement qu'il porte et transporte est transformé avec lui. Il retrouve sa forme véritable s'il meurt. Tant qu'il est sous forme de brume, le yochlol est incapable d'agir et ne peut pas parler. Il possède une vitesse de vol de 9 mètres, peut faire du vol stationnaire, et peut passer au travers de toute zone qui n'est pas hermétique à l'air. Il possède un avantage aux jets de sauvegarde de Force, de Dextérité, et de Constitution, et est immunisé aux dégâts non magiques. Tant qu'il se trouve sous forme gazeuse, le yochlol peut entrer dans l'espace d'une créature et s'y arrête. Chaque fois qu'une créature débute son tour dans l'espace occupé par le yochlol, la créature doit réussir un jet de sauvegarde de Constitution DD 14 ou être empoisonnée jusqu'au début de son prochain tour. Tant qu'elle est empoisonnée de la sorte, la cible est incapable d'agir."
422,Attaques multiples (forme d'abomination uniquement)," Le yuan-ti effectue deux attaques à distance ou trois attaques au corps à corps, mais il ne peut utiliser les attaques de morsure et de constriction qu'une fois chacune."
422,Morsure," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (1d6 + 4) dégâts perforants + 10 (3d6) dégâts de poison."
422,Constriction," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts contondants, et la cible est agrippée (DD 14 pour s'échapper). Tant qu'elle est agrippée, la créature est entravée, et le yuan-ti ne peut pas étreindre une autre cible."
422,Cimeterre (forme d'abomination uniquement)," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts tranchants."
422,Arc long (forme d'abomination uniquement)," <em>Attaque à distance avec une arme</em> : +6 au toucher, portée 45/180 m, une cible. <em>Touché</em>&nbsp;: 12 (2d8 + 3) dégâts perforants + 10 (3d6) dégâts de poison."
423,Attaques multiples (forme de yuan-ti uniquement)," Le yuan-ti effectue deux attaques à distance ou deux attaques au corps à corps, mais il ne peut utiliser son attaque de morsure qu'une fois."
423,Morsure," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 5 (1d4 + 3) dégâts perforants + 7 (2d6) dégâts de poison."
423,Cimeterre (forme de yuan-ti uniquement)," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts tranchants."
423,Arc long (forme de yuan-ti uniquement)," <em>Attaque à distance avec une arme</em> : +4 au toucher, portée 45/180 m, une cible. <em>Touché</em>&nbsp;: 6 (1d8 + 2) dégâts perforants + 7 (2d6) dégâts de poison."
423,Attaques multiples (forme de yuan-ti uniquement), Le yuan-ti effectue deux attaques de morsure avec ses bras serpents.
423,Morsure," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 5 (1d4 + 3) dégâts perforants + 7 (2d6) dégâts de poison."
423,Attaques multiples (forme de yuan-ti uniquement)," Le yuan-ti effectue deux attaques à distance ou deux attaques au corps à corps, mais il ne peut utiliser son attaque de constriction qu'une fois."
423,Morsure (forme de serpent uniquement)," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 5 (1d4 + 3) dégâts perforants + 7 (2d6) dégâts de poison."
423,Constriction," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 10 (2d6 + 3) dégâts contondants, et la cible est agrippée (DD 13 pour s'échapper). Tant qu'elle est agrippée, la créature est entravée, et le yuan-ti ne peut pas étreindre une autre cible."
423,Cimeterre (forme de yuan-ti uniquement)," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts tranchants."
423,Arc long (forme de yuan-ti uniquement)," <em>Attaque à distance avec une arme</em> : +4 au toucher, portée 45/180 m, une cible. <em>Touché</em>&nbsp;: 6 (1d8 + 2) dégâts perforants."
424,Attaques multiples, Le yuan-ti effectue deux attaques au corps à corps.
424,Cimeterre," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 4 (1d6 + 1) dégâts tranchants."
